multiplayer.multiplayer-room-screen.track.label,TRACK,text
multiplayer.multiplayer-room-screen.track-confirm.label,CONFIRM NOR DENY,text
multiplayer.multiplayer-room-screen.drone-name.label,DRONE NAME,text
multiplayer.multiplayer-room-screen.write-here-caption.label,WRITE HERE...,text
multiplayer.multiplayer-room-screen.start.button,START,text
multiplayer.multiplayer-room-screen.spectate.button,SPECTATE,text
multiplayer.multiplayer-room-screen.ready-toggle.label,READY,text
multiplayer.multiplayer-lobby-screen.waiting-for-players.label,WAITING FOR PLAYERS...,text
multiplayer.multiplayer-lobby-screen.players-in-queue.label,PLAYERS IN QUEUE,text
multiplayer.multiplayer-lobby-screen.race-starts-in.label,RACE STARTS IN,text
multiplayer.multiplayer-lobby-screen.race-locked-with.label,RACE LOCKED WITH,text
multiplayer.multiplayer-lobby-screen.starting-game.label,STARTING GAME...,text
multiplayer.multiplayer-lobby-screen.players.label,PLAYERS. ,text
multiplayer.multiplayer-lobby-screen.quick-race.label,RACE,text
multiplayer.multiplayer-lobby-screen.quick-freestyle.label,FREESTYLE,text
multiplayer.multiplayer-lobby-screen.quick-race-desc.label,HEADS UP RACING,text
multiplayer.multiplayer-lobby-screen.quick-freestyle-desc.label,FLIPFLOPS & FRIENDS,text
multiplayer.multiplayer-room-screen.class.labels,"ALL,3'',4'',5'',6'',7"",SPECIFIC",text
multiplayer.multiplayer-room-screen.class,CLASS,text
multiplayer.multiplayer-room-screen.title,Lobby,text
multiplayer.multiplayer-lobby-screen.title,Lobby,text
multiplayer.regions.asia,ASIA,text
multiplayer.regions.australia,AUSTRALIA,text
multiplayer.regions.east-canada,EAST CANADA,text
multiplayer.regions.europe,EUROPE,text
multiplayer.regions.india,INDIA,text
multiplayer.regions.japan,JAPAN,text
multiplayer.regions.south-korea,SOUTH KOREA,text
multiplayer.regions.auto,AUTO,text
multiplayer.regions.south-america,SOUTH AMERICA,text
multiplayer.regions.north-america,NORTH AMERICA,text
multiplayer.regions.us-west,US WEST,text
multiplayer.regions.unknown,UNKNOWN,text
multiplayer.multiplayer-room-screen.game-modes.race,RACE,text
multiplayer.multiplayer-room-screen.game-modes.freestyle,FREESTYLE,text
multiplayer.multiplayer-room-screen.game-modes.campaign,CAMPAIGN,text
multiplayer.select-drone-screen.title,Select your Drone,text
multiplayer.default-room-name,ROOM,text
multiplayer.multiplayer-lobby-screen.quick-match,QUICK MATCH,text
multiplayer.select-map-screen.title,Select Map,text
multiplayer.select-track-screen.title,Select Track,text
multiplayer.multiplayer-room-screen.timeout,TIMEOUT,text
multiplayer.multiplayer-room-screen.drl-pilot.label,DAMAGE,text
tracks.sandbox.freestyle.title,Freestyle,text
tracks.sandbox.freestyle.description,Track without gates for maximum freedom.,text
tracks.sandbox.race.title,DRL,text
tracks.sandbox.race.description,DRL test track.,text
tracks.sandbox.race-01.title,Straight Line,text
tracks.sandbox.race-01.description,Straight Line Level.,text
tracks.airplane-graveyard.freestyle.title,Freestyle,text
tracks.airplane-graveyard.freestyle.description,Track without gates for maximum freedom.,text
tracks.house.freestyle.title,Freestyle,text
tracks.house.freestyle.description,Track without gates for maximum freedom.,text
tracks.bell-labs.freestyle.title,Freestyle,text
tracks.bell-labs.freestyle.description,Track without gates for maximum freedom.,text
tracks.bell-labs.race.title,DRL 2016,text
tracks.bell-labs.race.description,DRL's 2016 season track.,text
tracks.bell-labs.race-01.title,Project Noob,text
tracks.bell-labs.race-01.description,Project Noob Level,text
tracks.bell-labs.race-02.title,The Trinity Test,text
tracks.bell-labs.race-02.description,The Trinity Test Level,text
tracks.detroit.freestyle.title,Freestyle,text
tracks.detroit.freestyle.description,Track without gates for maximum freedom.,text
tracks.detroit.race.title,DRL 2016,text
tracks.detroit.race.description,DRL's 2016 season track.,text
tracks.gates-of-hell.freestyle.title,Freestyle,text
tracks.gates-of-hell.freestyle.description,Track without gates for maximum freedom.,text
tracks.gates-of-hell.race.title,DRL 2016,text
tracks.gates-of-hell.race.description,DRL's 2016 season track.,text
tracks.gates-of-hell.race-01.title,Shipyard,text
tracks.gates-of-hell.race-01.description,Shipyard Level,text
tracks.gates-of-hell.race-02.title,City,text
tracks.gates-of-hell.race-02.description,City Level,text
tracks.gates-of-hell.race-03.title,Woods,text
tracks.gates-of-hell.race-03.description,Woods Level,text
tracks.lapocalypse.race.title,DRL 2016,text
tracks.lapocalypse.race.description,DRL's 2016 season track.,text
tracks.lapocalypse.freestyle.title,Freestyle,text
tracks.lapocalypse.freestyle.description,Track without gates for maximum freedom.,text
tracks.miami-lights.freestyle.title,Freestyle,text
tracks.miami-lights.freestyle.description,Track without gates for maximum freedom.,text
tracks.miami-lights.race.title,DRL 2016,text
tracks.miami-lights.race.description,DRL's 2016 season track.,text
tracks.miami-lights.race-01.title,Miami Sunset,text
tracks.miami-lights.race-01.description,Miami Sunset Level,text
tracks.miami-lights.race-02.title,The End Zone,text
tracks.miami-lights.race-02.description,The End Zone Level,text
tracks.ohio-crash-site.freestyle.title,Freestyle,text
tracks.ohio-crash-site.freestyle.description,Track without gates for maximum freedom.,text
tracks.ohio-crash-site.race.title,DRL 2016,text
tracks.ohio-crash-site.race.description,DRL's 2016 season track.,text
tracks.ohio-crash-site.race-01.title,Confirm nor Deny,text
tracks.ohio-crash-site.race-01.description,Confirm nor Deny Level,text
tracks.ohio-crash-site.race-02.title,Restricted Area,text
tracks.ohio-crash-site.race-02.description,Restricted Area Level,text
tracks.atlanta-aftermath.race.title,DRL 2017,text
tracks.atlanta-aftermath.race.description,DRL's 2017 season track.,text
tracks.atlanta-aftermath.freestyle.title,Freestyle,text
tracks.atlanta-aftermath.freestyle.description,Track without gates for maximum freedom.,text
tracks.boston-foundry.race.title,DRL 2017,text
tracks.boston-foundry.race.description,DRL's 2017 season track.,text
tracks.boston-foundry.freestyle.title,Freestyle,text
tracks.boston-foundry.freestyle.description,Track without gates for maximum freedom.,text
tracks.london.race.title,DRL 2017,text
tracks.london.race.description,DRL's 2017 season track.,text
tracks.london.freestyle.title,Freestyle,text
tracks.london.freestyle.description,Track without gates for maximum freedom.,text
tracks.mardi-gras.freestyle.title,Freestyle,text
tracks.mardi-gras.freestyle.description,Track without gates for maximum freedom.,text
tracks.mardi-gras.race.title,DRL 2017,text
tracks.mardi-gras.race.description,DRL's 2017 season track.,text
tracks.miami-nights.race.title,DRL 2017,text
tracks.miami-nights.race.description,DRL's 2017 season track.,text
tracks.miami-nights.freestyle.title,Freestyle,text
tracks.miami-nights.freestyle.description,Track without gates for maximum freedom.,text
tracks.munich-playoffs.race.title,DRL 2017,text
tracks.munich-playoffs.race.description,DRL's 2017 season track.,text
tracks.munich-playoffs.freestyle.title,Freestyle,text
tracks.munich-playoffs.freestyle.description,Track without gates for maximum freedom.,text
custom-tracks.CMP-4a530b1e9d25ab99db03dce8.title,BLACKBIRD,text
custom-tracks.CMP-bba477dca256b82d0c76c762.title,NIGHTHAWK,text
custom-tracks.CMP-c9a4e988257bd462681b5055.title,THUNDERBOLT,text
custom-tracks.CMP-36b74e609abf17e160c1d58f.title,IMPACT,text
custom-tracks.CMP-b285fbf2e99932ae599fc384.title,RACE2VEGAS,text
custom-tracks.CMP-febc2c29bfa619795f7d2f48.title,DRL 2018,text
custom-tracks.CMP-6f7c2863c0d546dca5ad5ff5.title,RACE2VEGAS,text
custom-tracks.CMP-38af59750b8eff2fe44b08ef.title,RACE2VEGAS,text
custom-tracks.CMP-083a3849284fbb25b734079f.title,MORNING CRUISE,text
custom-tracks.CMP-2619f376e9122e3b06e469fb.title,SILENT MANHATTAN,text
custom-tracks.CMP-9be8e7b12eec10b0936883b9.title,SILENT SHOPPING MALL,text
custom-tracks.CMP-3b1318db5ff046a88efca70e.title,DRL 2018,text
custom-tracks.CMP-cc69708c444badce0901218d.title,RACE2VEGAS,text
custom-tracks.CMP-457ab50bcbda6268c0a17075.title,DRL 2018,text
custom-tracks.CMP-90e6cc22f1be0f9aeca7874c.title,RACE2VEGAS,text
custom-tracks.CMP-845373803fa882b910a33a68.title,MGP UTT 1,text
custom-tracks.CMP-3e9c750ba34ada10dcd7e8bb.title,MGP UTT 2: TSUNAMI,text
custom-tracks.CMP-79e13c21ed29b9f3adc5325f.title,MGP UTT 5: NAUTILUS,text
custom-tracks.CMP-8034249272c8430e13de8a34.title,MGP UTT 6: FURY,text
custom-tracks.CMP-c0978f02e5708b904b859217.title,MGP 2018 IO INTERMEDIATE,text
custom-tracks.CMP-dd11027f28d8faeb3bb19da7.title,MGP 2018 IO MICRO,text
custom-tracks.CMP-33a6f23044671189fb388f05.title,MGP UTT 4: HIGH VOLTAGE,text
custom-tracks.CMP-c7efbebf80937e5ecd21a274.title,MGP 2018 REGIONAL QUALIFIER,text
custom-tracks.CMP-bd33becd20128e0c8a4e86b3.title,MGP 2018 REGIONAL FINAL,text
custom-tracks.CMP-d542268e8c636e482a5a0296.title,MGP 2018 IO SPEC,text
custom-tracks.CMP-e67d3f0fa2e374298edfc36e.title,MGP 2018 IO ROOKIE,text
custom-tracks.CMP-e7cb4467b63b7ab6f3617456.title,MGP 2017 REGIONAL FINAL,text
custom-tracks.CMP-62c9f4ad5c15160e7077eb4f.title,MGP 2016 NATIONAL CHAMPIONSHIP,text
custom-tracks.CMP-dbab65c14263966c74ada465.title,MGP 2018 IO TEAM,text
custom-tracks.CMP-503331f36ea43ae2ebb25879.title,MGP UTT 8: REVENGE,text
custom-tracks.CMP-439fe01fcf55f219cd116b01.title,MGP 2018 IO X CLASS,text
custom-tracks.CMP-f66d54b925d5096e9a367611.title,MGP 2018 NATIONAL CHAMPIONSHIP,text
custom-tracks.CMP-3dd16f97c8ae3e5f36470eee.title,MGP 2015 NATIONAL CHAMPIONSHIP,text
custom-tracks.CMP-a485031f4658460bb19bba68.title,MGP UTT 3: BESSEL RUN,text
custom-tracks.CMP-374eda734d9113a2344bdf09.title,TRYOUTS LAS VEGAS 2019,text
custom-tracks.CMP-9b1a8ff541cededa1a9bcf65.title,LUNDI GRAS,text
custom-tracks.CMP-1cc2bbd7e8b61df9ccf2bfcb.title,FACTIONS,text
custom-tracks.CMP-0b4bad556c75bab6023e1c4a.title,APOCALYPSE,text
custom-tracks.CMP-5d24c908b6dc4557cecfb795.title,OVERTIME,text
custom-tracks.CMP-47ff732f233016a3d5873464.title,THE CROWN,text
custom-tracks.CMP-47531dbc941da23f7a06f589.title,MGP 2019 GLOBAL QUALIFIER,text
custom-tracks.CMP-a21cafe6e1c6c43509111c9a.title,VALKENBURG SESSION,text
custom-tracks.CMP-ad9784b026932d04123da653.title,DRL 2018,text
custom-tracks.CMP-09cf181543e35fdbdbfd2e76.title,SILENT #FREETHEBRIDGE,text
custom-tracks.CMP-d74a7b93f15431314fcafa63.title,FIGURE 8 (3 LAPS),text
custom-tracks.CMP-1236184b3b6eae92e376a12c.title,MAYHEM TEAM EVENT,text
custom-tracks.CMP-63f29e988f24a54fccf949bb.title,SILENT AIRLINES,text
custom-tracks.CMP-ef225f0752c3de49e0d9b38a.title,MALL WALKER,text
custom-tracks.CMP-bdae07145fb79f2ad9ba0423.title,TREETOPS,text
custom-tracks.CMP-c3095bd8c72cd0d9eb0b80f1.title,MGP 2019 IO WORLD CUP,text
custom-tracks.CMP-bc8c43f123bf70b0708cccd8.title,MASQUERADE,text
custom-tracks.CMP-af26895e90b0f65bcbc80f14.title,SIDELINES,text
custom-tracks.CMP-35575708d9373f7822be6deb.title,2019 STARMACH EXHIBITION,text
custom-tracks.CMP-078934965adb3e7db63af736.title,MGP 2019 CANADIAN QUALIFIER,text
custom-tracks.CMP-3d1b5e23a374c1ff7c8180f3.title,BILL LEAR QUALIFIER,text
custom-tracks.CMP-3b5f210d04c5b7fdc75bfa6d.title,MGP 2019 IO INTERMEDIATE,text
custom-tracks.CMP-b9c7ba35c21802e5690bf508.title,MGP 2019 IO MICRO,text
custom-tracks.CMP-e93ca3f973497401d0dcb331.title,MGP 2019 IO ROOKIE,text
custom-tracks.CMP-6292624e89d43fea71420f16.title,MGP 2019 IO MEGA CLASS,text
custom-tracks.CMP-f4380ef0e200e65272988106.title,MGP 2019 IO TEAM,text
custom-tracks.CMP-60da79544961bced88e1e769.title,ROYALTY,text
custom-tracks.CMP-4ec6dba40a8aa0ddd81be4e9.title,DROP IN,text
custom-tracks.CMP-80574022d16b03e0b2c7226b.title,ECOSYSTEM,text
custom-tracks.CMP-7bb6420c3728c153eacdb9eb.title,BAD NEIGHBOR,text
custom-tracks.CMP-07a097cd1c9be6785da56827.title,CITY REWIND,text
custom-tracks.CMP-b7d43486bac2362320b7a67e.title,MGP 2018 IO WORLD CUP,text
custom-tracks.CMP-14e2e077bc9118c37eabc414.title,DRL 2019,text
custom-tracks.CMP-b145cea7a61bab93a939dedc.title,GLENWOOD,text
custom-tracks.CMP-324428d681708bc9b4a86680.title,DALLAS DRONE RACING - MF RACE SERIES,text
custom-tracks.CMP-a5d347010669a55ce8b6b687.title,UPRISING,text
custom-tracks.CMP-5139d69e60c224258cd50189.title,2020 TRYOUTS QUALIFIER - TEST,text
custom-tracks.CMP-5139d69e60c224258cd50188.title,2020 TRYOUTS QUALIFIER,text
custom-tracks.CMP-85d04375a6db27817102b2cb.title,2020 TRYOUTS WEEK 1,text
custom-tracks.CMP-b95789a1e0852a47d5cb362a.title,FREESTYLE,text
custom-tracks.CMP-5d89e00547e720d80b13beaa.title,STRATOTANKER,text
custom-tracks.CMP-6c2bc4addbd1928c1bc01db3.title,DRL 2020 - GONY,text
custom-tracks.CMP-004cbc546ec06dca564d52b8.title,DRL 2020 - DETROIT,text
custom-tracks.CMP-558ea06080d14de0d15a5820.title,DRL 2020 - BRIDGE,text
custom-tracks.CMP-6104bc99decb73448e880128.title,DRL 2020 - ADVENTUREDOME,text
custom-tracks.CMP-822841be172a5dae822ba773.title,DRL 2020 - LAPOCALYPSE,text
custom-tracks.CMP-79b5ec85848a2d65b239145d.title,DRL 2020 - CALIFORNIA NIGHTS,text
custom-tracks.CMP-8b2cce63cae8c0cc0000e256.title,DRL 2020 - ATLANTA LIVE,text
custom-tracks.CMP-e74536dad8e7791d58d66ad0.title,S5 RIVIERA,text
custom-tracks.CMP-d1589b47a931928059c403c2.title,DRL 2020 - KINGDOM,text
custom-tracks.CMP-5a02b53793c7e083c1971eb2.title,DRL 2020 - MIAMI,text
custom-tracks.CMP-b5ea5aede3456e0bc49237c0.title,DRL 2020 - LONDON,text
custom-tracks.CMP-57ace9ba14e234b1cbc96c31.title,DRL 2020 - MARDI GRAS,text
custom-tracks.CMP-797414cb7302007587818b61.title,DRL 2020 - THE WELT,text
custom-tracks.CMP-8bcca5e4b5350721e2291867.title,DRL 2020 - USAF,text
custom-tracks.CMP-92e84b5c2e04dcab65c26859.title,SIM RACING CUP 7,text
custom-tracks.CMP-ca0c1dc73892311359ab1b41.title,SIM RACING CUP 4,text
custom-tracks.CMP-c239e8b6c1a73d8168953dd3.title,SIM RACING CUP 3,text
custom-tracks.CMP-909b60384099d99b03a3e013.title,SIM RACING CUP 8,text
custom-tracks.CMP-d935ba0c62153d32b30c3c0e.title,SIM RACING CUP 2,text
custom-tracks.CMP-ade1346e9dbab236ced05666.title,SIM RACING CUP 5,text
custom-tracks.CMP-b8045bb693781b049c37c096.title,SIM RACING CUP 6,text
custom-tracks.CMP-1cb12980a51217c210e8339b.title,SIM RACING CUP 1,text
custom-tracks.CMP-9acd927cccbd2131aa17491b.title,DRL 2020 - OHIO CRASH SITE,text
custom-tracks.CMP-8feaf4ac08350f9c036f6b8b.title,FULL METAL,text
custom-tracks.CMP-48ce4155c57415baedaece19.title,DRL 2017,text
custom-tracks.CMP-5e454d20c0b897a6a1ae8bda.title,DRL 2020 - Biosphere,text
track.screen.drone-crash.label,DRONE CRASH,text
track.screen.opponent-difficulty.label,DIFFICULTY,text
track.screen.opponent-difficulty.types,"EASY, MEDIUM, HARD",text
track.screen.opponent-toggle.label,OPPONENT,text
track.screen.opponent-toggle.types,"OFF, ON",text
track.screen.start.button,START,text
track.screen.back.button,BACK,text
track.screen.beginner.details,"STABILITY ON
ALTITUDE HOLD ON
ANGLE LIMITER ON",text
track.screen.intermediate.details,"STABILITY OFF
ALTITUDE HOLD OFF
ANGLE LIMITER ON",text
track.screen.pro.details,"STABILITY OFF
ALTITUDE HOLD OFF
ANGLE LIMITER OFF",text
track.screen.beginner.title,BEGINNER MODE,text
track.screen.intermediate.title,INTERMEDIATE MODE,text
track.screen.pro.title,PRO MODE,text
track.screen.selected-drone.label,SELECTED DRONE,text
track.screen.opponent-mode,"OFF, RIVAL 5, TOP 5, LEADER, SELF, RANDOM 5, RANDOM 50",text
track.screen.selected-drone.not-recommended,NOT RECOMMENDED,text
track.screen.drl-pilot.title,DRL PILOT MODE,text
track.screen.drl-pilot.details,(OFFICIAL R4 ONLY),text
track.screen.hardcore.label,DAMAGE,text
quests.title,Missions,text
quests.quest-fpv-01.title,"BEHIND THE
GOGGLES",text
quests.quest-fpv-01.description,Missions to cover the basics of FPV flight.,text
quests.quest-los-01.title,THE BASICS,text
quests.quest-los-01.description,Missions to cover the basics.,text
quests.quest-pro-01.title,"THE ROAD 
TO PRO",text
quests.quest-pro-01.description,Here the real fun begins!,text
quests.quests-screen.back,BACK,text
quests.quests-screen.next,NEXT,text
quests.quest-overview.back,BACK,text
quests.quest-overview.title,Missions,text
quests.quest-overview.card,MISSIONS,text
quests.card-title.quest,QUEST,text
quests.card-footer.begginer-mode,BEGINNER MODE,text
quests.card-footer.intermediate-mode,INTERMEDIATE MODE,text
quests.card-footer.pro-mode,PRO MODE,text
quests.card-footer.intermediate-pro-mode,INTERMEDIATE + PRO MODE,text
mission-overview.title,Mission Overview,text
mission-overview.about,ABOUT THIS MISSION:,text
mission-overview.beginner-mode.title,BEGINNER MODE,text
mission-overview.beginner-mode.description,"STABILITY ON
ALTITUDE HOLD ON
ANGLE LIMITER ON",text
mission-overview.mission-title,MISSION,text
mission-overview.intermediate-mode.title,INTERMEDIATE MODE,text
mission-overview.intermediate-mode.description,"STABILITY OFF
ALTITUDE HOLD OFF
ANGLE LIMITER ON",text
mission-overview.pro-mode.title,PRO MODE,text
mission-overview.pro-mode.description,MANUAL MODE,text
mission-overview.drone.title,TRAINING DRONE,text
mission-overview.start,START,text
mission-overview.back,BACK,text
mission-overview.mission-title.name.learn-to-fly,Learn To Fly,text
mission-overview.mission-title.name.pitch,Pitch,text
mission-overview.mission-title.name.roll,Roll,text
mission-overview.mission-title.name.training-in-the-sky-with-diamonds,"Training in the sky, with diamonds",text
mission-overview.mission-title.name.roof-and-roll,Roof and Roll,text
mission-overview.mission-title.name.throttling-roof-to-roof ,Throttling roof to roof,text
mission-overview.mission-title.name.the-diamond-path,The diamond path,text
mission-overview.mission-title.name.crane-climb,Crane Climb,text
mission-overview.mission-title.name.gotta-pop-em-all,Gotta pop 'em all,text
mission-overview.mission-title.name.balloon-hunt,Balloon Hunt,text
mission-overview.mission-title.name.downtown-pop,Downtown Pop,text
mission-overview.mission-title.name.balloon-track,Balloon Track,text
mission-overview.mission-title.name.under-your-own-power,Under your own power,text
mission-overview.mission-title.name.road-to-fpv,Road to FPV,text
mission-overview.mission-title.name.fpv-first-person-view,FPV: First Person View,text
mission-overview.mission-title.name.pitch-and-roll,Pitch and Roll,text
mission-overview.mission-title.name.yaw-know-what-i-mean,Yaw. Know what I mean?,text
mission-overview.mission-title.name.trust-the-thrust,Trust the Thrust,text
mission-overview.mission-title.name.mixed-mission-medley,Mixed Mission Medley,text
mission-overview.mission-title.name.wide-turns,Wide Turns,text
mission-overview.mission-title.name.flying-circus,Flying Circus,text
mission-overview.mission-title.name.snowman-run,Snowman Run,text
mission-overview.mission-title.name.slammin-slalom,Slammin’ Slalom,text
mission-overview.mission-title.name.flight-club,Flight Club,text
mission-overview.mission-title.name.corsa-di-farfalla,Corsa di Farfalla,text
mission-overview.mission-title.name.second-slalom,Second Slalom,text
mission-overview.mission-title.name.dna-run,DNA Run,text
mission-overview.mission-title.name.fly-r-squared,Fly R Squared,text
mission-overview.mission-title.name.the-square-route,The Square Route,text
mission-overview.mission-title.name.hourglass,Hourglass,text
mission-overview.mission-title.name.star-road,Star Road,text
mission-overview.mission-title.name.rising-sun,Rising sun,text
mission-overview.mission-title.name.zig-zag,Zig Zag,text
mission-overview.mission-title.name.a-flight-in-the-woods,A Flight In The Woods,text
mission-overview.mission-title.name.back-to-basics,Back to Basics,text
mission-overview.mission-title.name.back-to-basics-flying-steady,"Back to Basics, Flying Steady",text
mission-overview.mission-title.name.back-to-basics-up-and-out,"Back to Basics, Up and Out",text
mission-overview.mission-title.name.back-to-basics-up-and-over,"Back to Basics, Up and Over",text
mission-overview.mission-title.name.back-to-basics-like-a-record-baby,"Back to Basics, Like a Record Baby",text
mission-overview.mission-title.name.back-to-basics-back-it-up,"Back to Basics, Back it up",text
mission-overview.mission-title.name.back-to-basics-lets-mix-it-up,"Back to Basics, let’s mix it up",text
mission-overview.mission-title.name.back-to-basics-around-the-bend,"Back to Basics, Around The Bend",text
mission-overview.mission-title.name.back-to-basics-circles-are-our-friends,"Back to Basics, Circles are Our Friends",text
mission-overview.mission-title.name.back-to-basics-do-you-wanna-build-a-snowman,"Back to Basics, Do you wanna build a snowman?",text
mission-overview.mission-title.name.figure-8,Figure 8,text
mission-overview.mission-title.name.the-ringer,The Ringer!,text
mission-overview.mission-title.name.wish-upon-a-star,Wish upon a star,text
mission-overview.mission-title.name.search-and-destroy,Search and Destroy,text
mission-overview.mission-title.name.the-double-helix,The Double Helix,text
mission-overview.mission-title.name.off-the-beaten-path,Off the beaten path,text
mission-overview.mission-title.name.parking-lot-slalom,Parking lot slalom,text
mission-overview.mission-title.name.the-obstacle-course,The obstacle course,text
mission-overview.mission-title.name.the-sweeper,The Sweeper,text
mission-overview.mission-title.name.your-first-race,Your First Race,text
mission-complete.title,Mission Complete,text
mission-complete.nav-left.quest,QUESTS,text
mission-complete.nav-left.exit,EXIT,text
mission-complete.form.title,MISSION COMPLETE,text
mission-complete.form.score,YOUR SCORE  /,text
mission-complete.intermediate-mode.title,INTERMEDIATE MODE,text
mission-complete.feedback.form.title,GIVE US FEEDBACK!,text
mission-complete.feedback.experience.values,"<please select>,first time pilot,flown sims before, flown in real life",text
mission-complete.feedback.form.experience,ARE YOU AN EXPERIENCED PILOT?,text
mission-complete.feedback.form.enjoy,DID YOU ENJOY THIS MISSION?,text
mission-complete.feedback.enjoy.values,"<please select>,yes,no,not sure",text
mission-complete.feedback.improve.values,"<please select>,yes,no,not sure",text
mission-complete.feedback.form.improve,DID THIS HELP IMPROVE YOUR SKILLS?,text
mission-complete.feedback.form.field,TYPE YOUR FEEDBACK HERE...,text
mission-complete.nav-right.next,NEXT,text
mission-complete.nav-right.restart,RESTART,text
npc-overlay.nav-left.back,BACK,text
npc-overlay.nav-left.exit,EXIT,text
npc-overlay.nav-right.next,NEXT,text
ms-learn-to-fly.title,Learn To Fly,text
ms-learn-to-fly.description,Introduces players to basic controls.,text
ms-learn-to-fly.shortDescription,"This is a starter drone, you will use this for training.

This drone flies with <color=#5db300>beginner</color> and <color=#f8e71c>intermediate</color> modes and helps new pilots get used to the controls.",text
ms-learn-to-fly.dialog-000,Let's learn to fly. Use your left stick to Take Off.,text
ms-learn-to-fly.dialog-001,With your left stick you can control elevation.  Go up to 32 meters.,text
ms-learn-to-fly.dialog-002,Whatch out. If you go too high you will lose signal. Come back down to the 31m mark.,text
ms-learn-to-fly.dialog-92,Right stick moves you forward. Pop that balloon.,text
ms-learn-to-fly.dialog-93,You will fly free soon. But first stick to the basics to earn your wings.,text
ms-learn-to-fly.dialog-94,Right stick moves you forward. Pop that balloon.,text
ms-learn-to-fly.dialog-95,Now use your left stick to look around.,text
ms-learn-to-fly.dialog-96,Did you see that flag on the road? Use your left stick to face it.,text
ms-learn-to-fly.dialog-97,Now use right stick to move forward and get closer to the flag.,text
ms-learn-to-fly.dialog-98,You will fly free soon. But first stick to the basics to earn your wings.,text
ms-learn-to-fly.dialog-99,Now use right stick to move forward and get closer to the flag.,text
ms-learn-to-fly.dialog-100,You can Roll with your right stick. Switch to the right lane.,text
ms-learn-to-fly.dialog-101,You will fly free soon. But first stick to the basics to earn your wings.,text
ms-learn-to-fly.dialog-102,You can Roll with your right stick. Switch to the right lane.,text
ms-learn-to-fly.dialog-103,"Now, use left stick to control height and right to move forward.
Pop those balloons.",text
ms-learn-to-fly.dialog-104,You will fly free soon. But first stick to the basics to earn your wings.,text
ms-learn-to-fly.dialog-105,"Now, use left stick to control height and right to move forward. Pop those balloons.",text
ms-learn-to-fly.dialog-106,Now Roll left to the middle lane.,text
ms-learn-to-fly.dialog-107,You will fly free soon. But first stick to the basics to earn your wings.,text
ms-learn-to-fly.dialog-108,Now Roll left to the middle lane.,text
ms-learn-to-fly.dialog-109,Time to Pitch & Roll! Try to pop those balloons ahead using only your right stick. ,text
ms-learn-to-fly.dialog-110,You will fly free soon. But first stick to the basics to earn your wings.,text
ms-learn-to-fly.dialog-111,Time to Pitch & Roll. Try to pop those balloons ahead using only your right stick. ,text
ms-learn-to-fly.dialog-112,"Finally, use pitch, roll and throttle to pass through the diamond gate.",text
ms-learn-to-fly.dialog-113,Great. Good job.,text
ms-learn-to-fly.dialog-114,You will fly free soon. But first stick to the basics to earn your wings.,text
ms-learn-to-fly.dialog-115,"Finally, use pitch, roll and throttle to pass through the diamond gate.",text
ms-learn-to-fly.dialog-116,Let's recap the basics you just learned. Pay attention.,text
ms-learn-to-fly.dialog-117,"Left stick vertical controls height, thats called Throttle.",text
ms-learn-to-fly.dialog-118,Left stick horizontal controls facing direction. That's called Yaw.,text
ms-learn-to-fly.dialog-119,Right stick horizontal controls side movement. That's called Roll.,text
ms-learn-to-fly.dialog-120,Vertical right stick controls forward and backward movement. This is called pitch.,text
ms-learn-to-fly.dialog-121,Go master those skills.,text
ms-learn-to-fly.dialog-122,Oops. You're upside down. ,text
ms-learn-to-fly.dialog-123,Try again.,text
ms-pitch.title,Pitch,text
ms-pitch.description,Practicing precise pitch control.,text
ms-pitch.shortDescription,"Now that you have some flight time under your belt, I think we should take another look at pitch. ",text
ms-pitch.dialog-124,For this mission we will practice taking off from point A to landing on point B.,text
ms-pitch.dialog-125,It's your turn now.,text
ms-pitch.dialog-126,It's your turn now.,text
ms-pitch.dialog-127,"Good flying, pilot. Let's try that one more time.",text
ms-pitch.dialog-128,Awesome. Mission Complete.,text
ms-pitch.dialog-129,"Great work out there, pilot. Your skills really are improving.",text
ms-pitch.dialog-130,You're a bit out bounds. Let's try that again.,text
ms-pitch.dialog-131,Go.,text
ms-pitch.dialog-132,A little too much pitch there. Try again.,text
ms-pitch.dialog-133,Go.,text
ms-roll.title,Roll,text
ms-roll.description,Practicing precise roll control.,text
ms-roll.shortDescription,Practice using Roll to move from side to side.,text
ms-roll.dialog-178,"Roll tips your drone in a left or right direction.
Tip in one direction enough and the drone will begin to move in that direction, like pitch.",text
ms-roll.dialog-179,For this mission we will practice taking off from point A and landing on point B using roll.,text
ms-roll.dialog-180,"Then we will take off from Point B to fly to and land on Point A, again using roll.",text
ms-roll.dialog-181,"Alright, let's get started.",text
ms-roll.dialog-182,"Nice. Now, bring it back.",text
ms-roll.dialog-183,Awesome. Mission Complete.,text
ms-roll.dialog-184,"Your stick control is getting better with each mission. Keep up the good work, pilot.",text
ms-roll.dialog-185,Use a more direct path. Try again.,text
ms-roll.dialog-186,Go.,text
ms-roll.dialog-187,"Too much roll, not enough throttle. Try again.",text
ms-roll.dialog-188,Go.,text
ms-sky-with-diamonds.title,"Training in the sky, with diamonds",text
ms-sky-with-diamonds.description,Practical application of throttle skills.,text
ms-sky-with-diamonds.shortDescription,"With your throttle control improving, let's test your skills on a longer path.",text
